index	audio	video	response
606	2_00005.wav	2_00005.mp4	수도 요금 납부 방법으로는 청구서 납부, 자동납부, 인터넷납부, 편의점 납부 방법이 있습니다.
607	2_00006.wav	2_00006.mp4	한국은행을 제외한 전국 은행에서 납부가능합니다. 
608	2_00007.wav	2_00007.mp4	수도요금을 자동이체 신청하시면 상수도요금의 일퍼센트 감면 혜택을 받으실 수 있습니다.
609	2_00008.wav	2_00008.mp4	이사정산 수도요금은 기본요금과 상수요금, 하수요금, 물부담금을 합하여 정산됩니다
610	2_00009.wav	2_00009.mp4	수도요금을 계산할 때 기본단가 천팔십원에 한달 기준인 삼십일을 나눈 후 사용기간을 곱해주면 됩니다. 
611	2_00010.wav	2_00010.mp4	재건축으로 건물이 철거되어 수도를 사용하지 않을 때는 급수전 폐전신청을 해야 합니다.
612	2_00011.wav	2_00011.mp4	수도요금이 평상시의 평균사용량보다 월등하게 격증한 경우 수도 요금 조정심의위원회를 통해 구제받으실 수 있습니다. 
613	2_00012.wav	2_00012.mp4	수도요금 누수감액 신청 절차는 관할 수도사업소에 누수를 증빙할 서류를 가지고 방문신청하거나 팩스로 보내주시면 됩니다. 
614	2_00013.wav	2_00013.mp4	수도요금 누수감액 증빙 서류에는 수리영수증, 누수전후 사진 등이 있습니다. 
615	2_00014.wav	2_00014.mp4	옥외누수 신고는 연중 이십사시간 관할수도사업소나 일이공번으로 신고하시면 됩니다. 
616	2_00015.wav	2_00015.mp4	옥외누수를 신고하신분들 중 심사를 거쳐 문화상품권을 지급합니다. 
617	2_00016.wav	2_00016.mp4	자주 발생하는 원인은 양변기내 고장이며, 옥내배관 노후로 인한 배관 파열, 보일러, 세탁기와 수도꼭지 연결부분, 정수기 접합부분등에서 주로 발생하고 있습니다. 
618	2_00017.wav	2_00017.mp4	서울시 상수도사업본부 홈페이지에서 확인하실 수 있습니다. 
619	2_00018.wav	2_00018.mp4	수질등급은 매우좋음, 좋음, 약간좋음, 보통, 약간나쁨, 나쁨, 매우나쁨으로 구분되어집니다. 
620	2_00019.wav	2_00019.mp4	수질 등급은 정수센터에서 실시간으로 측정 후 이십분마다 자동 업데이트 됩니다. 
621	2_00020.wav	2_00020.mp4	수도계량기 고장으로 계량기 교체하고자 할 경우 수동계량기 교체 온라인 민원 신청 가능하십니다. 
622	2_00021.wav	2_00021.mp4	수도 계량기 교체 비용은 계량기 대금과 설치비용이 부과됩니다. 
623	2_00022.wav	2_00022.mp4	수도요금 소유자 명의변경 신고는 아리수 사이버 고객센터에서 온라인 민원신청으로 가능하십니다. 
624	2_00023.wav	2_00023.mp4	수도요금 소유자 명의변경 처리부서는 수도사업소 행정지원과입니다. 
625	2_00024.wav	2_00024.mp4	수도요금 전자고지를 신청하시면 상수도요금의 일퍼센트를 감면해드립니다. 
626	2_00025.wav	2_00025.mp4	수도요금 결제일은 해당 납기월 이십삼일에 고정적으로 자동납부됩니다. 
627	2_00026.wav	2_00026.mp4	임시급수 보증금이란 단기간에 한시적으로 사용하고자 하는 수도시설에 대한 사전보증성격으로 삼개월 추정사용량에 해당하는 요금을 사전 징수하여 시금고 대행은행에 예치하는 금액을 말합니다. 
628	2_00027.wav	2_00027.mp4	임시급수 보증금 정산은 현금 납부한 경우 행정지원과에서 요금과에 폐전처리 및 보증금 환불통보에 의해 보증금 납입자 여부를 확인하는 서류를 받아 환불합니다. 
629	2_00028.wav	2_00028.mp4	역류방지밸브를 설치하는 이유는 누수사고 등 갑작스런 단수시 옥내의 정체된 물이나 오염물질의 역류로 인한 수질오염사고를 방지하기위함입니다. 
630	2_00029.wav	2_00029.mp4	수도 계량기 비교유량시험은 현장에서 계량기 이상 여부를 판단하는 시험입니다. 
631	2_00030.wav	2_00030.mp4	수질검사 신청은 수돗물 수질관련 불편사항이 있으실 경우 다산콜센터, 아리수 사이버고객센터 홈페이지 민원신청에서 수질검사를 신청하실 수 있습니다. 
632	2_00031.wav	2_00031.mp4	수도가 얼어서 물이 안나온다면 계량기쪽에 미지근한 물을 부어보거나 헤어 드라이기로 녹여보시면 작동이 될 수도 있습니다. 
633	2_00032.wav	2_00032.mp4	월별 수도요금은 상수도사업본부 홈페이지에서 확인하실 수 있습니다. 
634	2_00033.wav	2_00033.mp4	하수도 냄새는 보통 하수찌꺼기가 쌓여서 발생합니다. 
635	2_00034.wav	2_00034.mp4	하수도 냄새가 날 때 일단 악취방지 맨홀 뚜껑과 커텐을 설치합니다. 
636	2_00035.wav	2_00035.mp4	서울시 국민 기초수급자의 상하수도요금 감면액은 일세대당 월 삼천육백원 감면됩니다.
637	2_00036.wav	2_00036.mp4	본인시 수도검침을 하시면 회당 육백원을 할인해주는 서울시 수도요금 자가검침제도 혜택 있습니다.
638	2_00037.wav	2_00037.mp4	상수도 요금은 기본요금을 제외한 사용요금은 누진율이 적용됩니다.
639	2_00038.wav	2_00038.mp4	녹물이 나오는 것은 내부 배관이 노후되어 발생합니다.
640	2_00039.wav	2_00039.mp4	내부배관을 내식성 배관으로 교체하셔야 합니다.
641	2_00040.wav	2_00040.mp4	구십사년 이전에 건축된 주택은 수도관 교체 공사비의 팔십 프로를 지원합니다.
642	2_00041.wav	2_00041.mp4	월별 수도요금은 상수도사업본부 홈페이지에서 확인하실 수 있습니다. 
643	2_00042.wav	2_00042.mp4	자동이체 신청일이 이십오일 이후시면 다음달부터 자동이체 서비스가 적용됩니다. 
644	2_00043.wav	2_00043.mp4	주소지 관할 수도사업소에 연락하시 동파 접수를 해주시면 됩니다. 
645	2_00044.wav	2_00044.mp4	수도 요금 고객번호는 고지서에서 확인하실 수 있습니다. 
646	2_00045.wav	2_00045.mp4	현재 미납분으로 인해서 수도가 끊긴 상황입니다. 다시 연결하시려면 미납분을 다 납입하셔야 합니다. 
647	2_00046.wav	2_00046.mp4	상하수도사업소 연락하면 담당직원이 현장을 방문하여 누수되는 지점을 찾아 드립니다.
648	2_00047.wav	2_00047.mp4	다산콜센터 일이공 또는 관할 수도사업소로 전화하시면 됩니다.
649	2_00048.wav	2_00048.mp4	소유자 명의변경, 자동납부 신규, 해지, 수도요금 바로알림 신규, 해지, 전자고지 신규, 해지가 있습니다.
650	2_00049.wav	2_00049.mp4	급수중지해제신청 하시면 됩니다.
651	2_00050.wav	2_00050.mp4	혹시 배수관 주변에 많이 물건이 적재되어 있거나 배수구 거름망을 확인해주세요.
652	2_00051.wav	2_00051.mp4	수도요금 명의변경 신청은 사업소 방문이나 인터넷, 전화,팩스로 가능하십니다.
653	2_00052.wav	2_00052.mp4	수도 요금 명의변경신청의 명의변경에는 건축물 관리 대장, 등기권리증등 의 서류가 필요합니다.
654	2_00053.wav	2_00053.mp4	수도 이용 부담금은 환경기초시설 설치운영비지원, 주민지원사업, 수역지역토지매입 및 수변녹지조성사업, 상수원수질개선 등에 필요로 합니다.
655	2_00054.wav	2_00054.mp4	수도 이용 부담금은 수질개선사업, 수변구역의 토지를 매입하거나 수변생태벨트조성, 상수원관리지역의 주민지원사업 ,환경기초시설을 설치운영하는데 쓰이고 있습니다.
656	2_00055.wav	2_00055.mp4	수도검침은 서울시전지역을 홀수달,짝수달로 나누어 두달에 한번 검침원이 직접 검침을 하고 있습니다.
657	2_00056.wav	2_00056.mp4	수도점검 검침일은 각 가정에 따라 전월 이십일 일부터 당월 팔 일까지하며 요금은 당월 말일까지 납부합니다.검침일 표기는 고지서 세번째 상단에 표기되어 있습니다.
658	2_00057.wav	2_00057.mp4	단기간에 한시적으로 사용하고자 하는 수도시설에 대한 사전보증성격으로 삼개월 추정사용량에 해당하는 요금을 사전 징수하여 시금고 대행은행에 예치하는 금액을 말합니다. 
659	2_00058.wav	2_00058.mp4	임시급수 보증금은 현금 납부한 경우 행정지원과에서는 요금과에서 폐전처리 및 보증금 환불통보에 의해 증금 납입자 여부를 확인하는 서류를 받아 환불처리 합니다. 
660	2_00059.wav	2_00059.mp4	환불신청서, 인감증명서, 사용인감계, 통장사본, 사업자등록증사본을 제출해주셔야 합니다. 
661	2_00060.wav	2_00060.mp4	역류방지밸브를 설치하는 이유는 누수사고 등 갑작스런 단수시 옥내의 정체된 물이나 오염물질의 역류로 인한 수질오염사고를 방지하기위함입니다. 
662	2_00061.wav	2_00061.mp4	수도요금 연체 시 납부기한이 경과한 날부터 육십 일이내에 십 일 이내의 납부기한을 정한 독촉장을 발부합니다.
663	2_00062.wav	2_00062.mp4	다자녀 가구 대상으로 전기세, 수도세 할인받으실 수 있습니다. 
664	2_00063.wav	2_00063.mp4	수도요금 업종변경신고서 작성하셔서 관할 수도사업소에 신청하시면 됩니다. 
665	2_00064.wav	2_00064.mp4	여러세대가 같은 시간에 사용시 수압이 일시적으로 낮아질 수 있습니다.
666	2_00065.wav	2_00065.mp4	수도요금 바로알림은 휴대전화 메시지로 수도요금 사용내역을 받아보실 수 있는 서비스 입니다.
667	2_00066.wav	2_00066.mp4	가정의 경우 수도 요금 누진세는 일에서 십톤 까지의 단가는 오백 칠십 원 십일 에서 이십톤은 칠백오십원이며 사용량에 따라 금액이 달라집니다.
668	2_00067.wav	2_00067.mp4	일이공번 다산콜센터 혹은 상수도 사업본부 홈페이지 민원신청 페이지에서 수질검사 신청이 가능하십니다.
669	2_00068.wav	2_00068.mp4	수질검사 항목은 잔류염소, 탁도, 철, 구리, 피에이치 다섯가지 부분이 있습니다. 
670	2_00069.wav	2_00069.mp4	오천 제곱미터 이상의 건축물은 저수조 수질검사 의무화 대상이 맞습니다. 
671	2_00070.wav	2_00070.mp4	매월 십칠에서 이십일일 사이 발송하고 있으며  훼손 또는 분실시 재발송 해드리고 있습니다.
672	2_00071.wav	2_00071.mp4	지방세 체납처분의 법률에 따라 수도요금이 체납될 시 압류 예고 후 압류 처분 됩니다.
673	2_00072.wav	2_00072.mp4	수돗물 안심 확인제는 직원이 직접 방문해서 무료로 수돗물을 검사해 드리는 제도 입니다.
674	2_00073.wav	2_00073.mp4	장기간 출장 등으로 인해 집을 비울시 급수중지 신청을 하실 수 있습니다.
675	2_00074.wav	2_00074.mp4	수도배관은 세면대, 싱크대물들이 수도배관을 타오는 물입니다
676	2_00075.wav	2_00075.mp4	온수배관은 중앙집중식의 보일러라면 온수를 공급해주는 배관입니다. 샤워부분, 싱크대부분에 들어 갑니다
677	2_00076.wav	2_00076.mp4	난방배관은 거실,방, 주방의 온돌에 쓰여지는 난방배관입니다
678	2_00077.wav	2_00077.mp4	서울은 수돗물이 일톤당 오백 육십 육 원정도 합니다
679	2_00078.wav	2_00078.mp4	국민 안심 수돗물 생산은 정수장 시설개선, 수장 운영관리 강화, 운영인력 전문성 강화를 하는 정책입니다.
680	2_00079.wav	2_00079.mp4	상수도현대와 사업은 노후상수관 교체를 위한 지방 상수도 현대화사업입니다.
681	2_00080.wav	2_00080.mp4	신축건물에서 동관을 사용한 세대에서 출수한 물이 푸르게 보이는 현상을 청수현상이라고 합니다.
682	2_00081.wav	2_00081.mp4	먹는 물의 수질기준은 독성이 있고 검출 가능성이 있는 물질 위주로 검사대상 우선순위 목록을 작성하고 3년 연속 수질검사를 합니다.
683	2_00082.wav	2_00082.mp4	위해기준은 세계보건기구에서 정한 허용위해수준의 십분의 일을 초과하는 경우를 말합니다.
684	2_00083.wav	2_00083.mp4	수질은 탁도, 잔류염소, 피에이치 농도를 기준으로 표시하고 있습니다.
685	2_00084.wav	2_00084.mp4	욕실과 주방 싱크대에서 내려가는 물은 가정용 정하조에 모이며, 거기서 슬러시를 침전시키고 하수만 하수관을 통해 종말 처리장으로 보내집니다.
686	2_00085.wav	2_00085.mp4	수돗물은 마셔도 됩니다.
687	2_00086.wav	2_00086.mp4	백수현상은 유입된 공기가 배관 내 강한 수압에 의해 매우 작은 기포가 형성되어 나타나는 현상입니다.
688	2_00087.wav	2_00087.mp4	수돗물 중의 미네랄 성분인 칼슘이나 마그네슘 등이 수분 증발 후 침전물로 나타나는 것입니다.
689	2_00088.wav	2_00088.mp4	 수돗물에 유입된 깔따구 유충이 관로상에서 증식하여 수돗물 공급 과정을 오염시킬 가능성은 희박하다고 합니다.
690	2_00089.wav	2_00089.mp4	하수도원인자부담금은 생활속에서 발생하는 오수와 하늘에서 내린 비인 우수가 하수관로에 모여 정화시키고 다시 재활용 하기위해 지방자치단체에서 공공하수처리시설을 설치,운영,보수등 이러한 정화작업의 원인을 발생시키는 사람에게 부담하는 비용입니다
691	2_00090.wav	2_00090.mp4	분류식 하수관로는 정화조나 오수처리시설없이 바로 하수처리시설로 보내 하수처리시설에서 오수를 처리하는 것을 말합니다
692	2_00091.wav	2_00091.mp4	수도계량기 동파예방을 위해 헌옷으로 계량기 주위를 감싸주셔셔 보온이 되도록 합니다 비닐로 계량기를 덮어서 찬 공기를 차단하면 효과는 더 좋습니다
693	2_00092.wav	2_00092.mp4	상수도 급수공사를 신청하려면 건축허가증과 급수공사 신청서 서류가 필요합니다
694	2_00093.wav	2_00093.mp4	수돗물 냄새의 대부분은 소독약품인 염소 냄새 일겁니다
695	2_00094.wav	2_00094.mp4	물을 받아 삼십분간 공기중에 두시면 잔류염소 휘발로 수돗물에서 소독약냄새가 줄어들겁니다
696	2_00095.wav	2_00095.mp4	분홍물때를 예방하기 위해서는 환기가 중요하고 이들 세균들은 염소에 약하기 때문에 염소계 세정제등을 사용하여 청소를 하시면 됩니다
697	2_00096.wav	2_00096.mp4	유충관련해서 대응책으로 서울시 자체적으로 활성탄지를 덮고 밀페 시설물의 방충망 상태,벌레침투 가능경로를 점검하였고 활성찬지 주변 웅덩이,방충망 등 벌레가 서식 할 수 있는 환경을 일체 정비 완료하였습니다
698	2_00097.wav	2_00097.mp4	서울시는 수돗물 유충 실태조사를 위한 전문가 중심 합동조사단을 구성하고 가동하고 있습니다
699	2_00098.wav	2_00098.mp4	인정조정은 계량기의 검침을 통해 수도요금이 부과하나 부득이하게 수도요금을 인정하는 경우를 말합니다
700	2_00099.wav	2_00099.mp4	수도요금납부증명원은 서울시 아리수 사이버 고객센터에서 민원신청을 해주시면 됩니다
701	2_00100.wav	2_00100.mp4	현재까지 발표된 연구 자료에 따르면 코로나 바이러스는 소독 저항성이 매우 낮아 정수처리공정으로 쉽게 처리가능하므로 수돗물에서 코로나 바이러스가 검출될 가능성이 없다고 알려졌습니다
702	2_00101.wav	2_00101.mp4	수도요금을 납부하지 아니한 자에 사전 정수처분예고 고지서를 발송합니다.
703	2_00102.wav	2_00102.mp4	정수처분은 수도요금 체납이 발생하여 단수되는 것을 말합니다.
704	2_00103.wav	2_00103.mp4	물이 적게나오는 원인은 수도인입관 구경과 옥내배관의 구경이 거주세대수에 비해 너무 적거나 내부에 녹이 발생하여 관경이 협소해진 경우 물이 적게 나올 수 있습니다.
705	2_00104.wav	2_00104.mp4	서울시 누수 감면제도가 그동안 감면되었던 양변기 누수에 따른 수도요금 감면이 제외되는 내용으로 변경되었습니다.
706	2_00105.wav	2_00105.mp4	양변기 물탱크의 부자와 마개의 위치와 정확한 작동유무를 확인하시고 탱크와 급수관 연결부, 급수조절장치가 마모되어 물이 새는지 확인하시면 됩니다.
707	2_00106.wav	2_00106.mp4	서울특별시 하수도사용료가 노후하수관로 교체, 방류수 수질 개선 등 시민안전과 신규 시설투자비용 대비 하수도사용료는 하수처리원가의 육십삼 퍼센트에 불과하여 부득이 인상하게 되었습니다.
708	2_00107.wav	2_00107.mp4	수도요금은 최근 코로나로 인해 한시적으로 납부 연장 실시하고 있습니다.
709	2_00108.wav	2_00108.mp4	하수도 요금은 구경별이용요금과 물이용부담금 두가지로 분류되어 처리됩니다. 
710	2_00109.wav	2_00109.mp4	요금이 평소보다 많이 나온경우 요금조정심의위원회를 통해 구제받으실 수 있습니다.
711	2_00110.wav	2_00110.mp4	정수장에서 투입한 소독약품인 염소 때문입니다.
712	2_00111.wav	2_00111.mp4	일곱 가지 항목으로 일반세균, 총 대장균이군, 대장균, 암모니아성 질소, 아연, 망간, 염소이온을 검사합니다.
713	2_00112.wav	2_00112.mp4	수도요금 신용카드 납부 방법은 인터넷납부, 에이알에스 납부, 편의점납부, 스마트납부가 있습니다.
714	2_00113.wav	2_00113.mp4	전국 편의점을 통해서 신용카드, 현금카드로 수도요금을 납부하실 수 있는 서비스입니다.
715	2_00114.wav	2_00114.mp4	스마트폰납부를 이용하시면 카카오페이로 수도요금을 납부하실 수 있습니다.
716	2_00115.wav	2_00115.mp4	폐전사유와 계량기의 지침, 신청인의 성명 및 휴대폰번호, 이사 갈 주소를 확인하여 폐전 접수를 해주시면 됩니다.
717	2_00116.wav	2_00116.mp4	세무서 및 주택공사 등의 기관에 제출용으로 완납증명서 신청 시 수도사업소 행정지원과에서 발부하고 있으며 방문이나, 우편, 팩스로도 받을 수 있습니다. 
718	2_00117.wav	2_00117.mp4	수도 계량기 파손 사유에 따라 비용이 청구될 수도, 청구되지 않을 수 도 있습니다. 
719	2_00118.wav	2_00118.mp4	서울시 전역에 자동측정기를 설치하여 실시간으로 수질을 측정하여 수돗물을 감시하고, 이 측정값을 전송 받아 이십사 시간 감시하고 시민에게 공개하고 있습니다.
720	2_00119.wav	2_00119.mp4	서울시 상수도사업본부 홈페이지에서 실시간으로 수질정보가 업로드 되는 우리동네 수질보기를 이용하시면 됩니다.
721	2_00120.wav	2_00120.mp4	수돗물정보지도 아리수 맵을 이용하시면 수질정보와 공급경로, 공사정보, 야외음수대 위치 등을 쉽게 확인 하실 수 있습니다.
722	2_00121.wav	2_00121.mp4	염소는 전세계적으로 수돗물에 가장 많이 이용하고 있는 소독제로서 낮은 농도이기 때문에 건강에는 문제가 되지 않으니 안심하고 드셔도 됩니다.
723	2_00122.wav	2_00122.mp4	저수조청소를 아니한 건축물의 소유자 또는 관리자는 이년 이하의 징역 또는 이천 만원 이하의 벌금 처분을 받습니다.
724	2_00123.wav	2_00123.mp4	대형 건축물소유자 또는 관리자는 교육대상자가 된 날부터 일년 이내에 받아야 하는 수도법 교육이 있습니다.
725	2_00124.wav	2_00124.mp4	수도법 교육은 환경보전협회 서울본회에서 받으시면 됩니다.
726	2_00125.wav	2_00125.mp4	저수조 청소는 육 개월마다 일 회 이상 연 이 회 청소를 해주셔야 해요.
727	2_00126.wav	2_00126.mp4	임시급수 신청은 관할 수도사업소에 건축물허가증사본을 지참하여 방문신청 해주셔야 합니다.
728	2_00127.wav	2_00127.mp4	임시급수 신청에 필요한 서류는 법인의 경우 환불신청서 , 사업자등록증사본 한 통 , 법인통장사본 힌 통, 법인 인감증명서 한 통을 제출하셔야 합니다.
729	2_00128.wav	2_00128.mp4	신축건물의 타일 등에 광택을 좋게 하기 위해 코발트 성분이 사용되는데 비누, 세제와 반응하여 분홍색으로 발색될 수 있습니다.
730	2_00129.wav	2_00129.mp4	보통 흙냄새는 심미적으로 영향을 주나 인체 건강상에는 무해한 것으로 알려져 있습니다.
731	2_00130.wav	2_00130.mp4	옥내,외의 누수구분은 수용가에서 관리하는 수도 계량기를 기준으로 구분해요.
732	2_00131.wav	2_00131.mp4	옥내 누수가 자주 발생하는 원인은 양변기내 고장이며, 옥내배관 노후로 인한 배관 파열, 보일러, 세탁기와 수도꼭지 연결부분, 정수기 접합부분등에서 주로 발생하고 있어요. 
733	2_00132.wav	2_00132.mp4	임시급수 보증금이란 단기간에 한시적으로 사용하고자 하는 수도시설에 대한 사전보증성격으로 삼 개월 추정사용량에 해당하는 요금을 사전 징수하여 시금고 대행은행에 예치하는 금액을 말해요. 
734	2_00133.wav	2_00133.mp4	배수설비 신청서는 시청 홈페이지에 가셔도 되시고 그게 어려우시면 가까운 구,시청 방문하셔도 되세요.
735	2_00134.wav	2_00134.mp4	한강 하수 수질처리는 총 삼 단계로 구성되어있습니다.
736	2_00135.wav	2_00135.mp4	현재 한강 수질은 이 급수이고 마시기에는 부적절한 수질입니다.
737	2_00136.wav	2_00136.mp4	하천수질보전대책이 있어서 수시로 한강의 수질을 보존하기 위해 처리를 하고 있습니다.
738	2_00137.wav	2_00137.mp4	생활 하수와 쓰래기 무단 폐기가 한강의 주된 오염 원인으로 지목됩니다.
739	2_00138.wav	2_00138.mp4	한겡에는 지금 다섯 개의 총인시설이 완공된 상태이고 추가적으로 세 개의 시설을 더 완공할 계획입니다.
740	2_00139.wav	2_00139.mp4	하수도 요금은 일단 구경별이용금이랑 물이용부담금 이렇게 두 가지로 구성되어있습니다.
741	2_00140.wav	2_00140.mp4	물이용부담금은 해당지역에 하수처리시설을 지으므로써 생기는 해당 구역 주민의 불이익을 위하여 쓰이는 비용입니다.
742	2_00141.wav	2_00141.mp4	수도요금에서 구경별이용금은 하수처리시설을 관리하는데 사용하는 비용이라고 이해하시면 편하실 것 같습니다.
743	2_00142.wav	2_00142.mp4	하수도 요금이 미납 육 개월 이상되시면 절수되십니다.
744	2_00143.wav	2_00143.mp4	배수설비 준공검사 신청서는 지어지는 시설의 배수시설의 적정성, 오수, 우수 분리배관 여부 등을 확인하기 위한 서류입니다.
745	2_00144.wav	2_00144.mp4	배수설비 준공검사 신청서는 시청 홈페이지에 가셔도 되시고 그게 어려우시면 가까운 구,시청 방문하셔도 되세요.
746	2_00145.wav	2_00145.mp4	고도정수처리 중단으로 맛이나 냄새의 처리 효율이 낮아질수는 있습니다만, 관련 우려는 낮습니다.
747	2_00146.wav	2_00146.mp4	현재, 수돗물 유충의 발생원인 으로 지에이씨 접촉조가 추정되어 지에이씨 접촉조 운영을 중단하고 표준정수처리공정으로 전환한 상태입니다.
748	2_00147.wav	2_00147.mp4	옥내누수를 확인이 어려울때 수도사업소에서 옥내누수 진단도 해드리고 있습니다.
749	2_00148.wav	2_00148.mp4	임시급수 보증금의 정산방법은 현금 납부한 경우 행정지원과,  요금부서에서 처리합니다.
750	2_00149.wav	2_00149.mp4	수돗물을 끓였을 떄 나오는 하얀 자국은 물안에 포함된 석회성분 흔적입니다.
751	2_00150.wav	2_00150.mp4	수도관 내부에 유속 및 공기를 이용한 내부 물세척을 하고 있습니다.
752	2_00151.wav	2_00151.mp4	수도요금을 절약할 수 있는 방법은 양치할때 물컵을 사용, 변기에 절수기를 설치 등 방법이 있습니다. 
753	2_00152.wav	2_00152.mp4	하수는 주방이나 세탁,샤워하면서 사용한 물이고 오수는 화장실에서 사용하고 나온 물입니다.
754	2_00153.wav	2_00153.mp4	국가유공자, 국가보훈자도 수도요금 감면 대상입니다.
755	2_00154.wav	2_00154.mp4	서울시 수돗물에서의 농도는 영쩜일 피피엠 에서 영쩜육 피피엠 정도 입니다.
756	2_00155.wav	2_00155.mp4	물을 받아서 삼십 분간 두면 잔류염소가 휘발되어 염소냄새가 사라집니다.
757	2_00156.wav	2_00156.mp4	급수 해제신고는 오늘중으로 처리하시면 즉시처리 됩니다
758	2_00157.wav	2_00157.mp4	수도 누수 확인을 위해서는 수도계량기 통의 뚜껑을 열고 수도계량기 유리 안에 있는 별모양의 빨간 침의 움직임을 확인하세요
759	2_00158.wav	2_00158.mp4	다가구시 요금 부담을 경감해주는 제도가 있습니다.
760	2_00159.wav	2_00159.mp4	수도 자가검침은 수도사업소에서 검침하고 수도요금청구서가 발부되는 가정용 수전을 대상으로 방문시 부재로 인한 인정요금 부과를 방지하고, 검침원의 방문이 불편을 느끼실 경우 직접 검침하여 지침을 입력하는 민원입니다.
761	2_00160.wav	2_00160.mp4	그럼 주계량 사용량에서 세대별 계량기 총사용량을 빼면 공동사용량이 결정되고, 이 공동사용량을 세대별 균등 분할한 후 각 세대별 사용량에 합산하여 수도요금을 고지하고 있습니다.
762	2_00161.wav	2_00161.mp4	누수량이 포함된 고지서를 받은날로부터 구십 일 이내 신청하시면 누수 수리 완료 시점까지의 요금에 대하여 감액을 받으실 수 있습니다.
763	2_00162.wav	2_00162.mp4	수도요금 세데분할 제도는 누진요금 적용을 완화하기 위한 제도입니다.
764	2_00163.wav	2_00163.mp4	최종 상하수도 요금 납부 영수증 사본 일부와 세대주 성명이 기재된 주민등록 일부입니다.
765	2_00164.wav	2_00164.mp4	가구 분할 신청 절차는 물관리정책과에 신청하시면 동행정복지센터 주민등록 사실확인 후 적용됩니다.
766	2_00165.wav	2_00165.mp4	수도요금 고지서에 적힌 수용가번호는 수도사용자에 대한 요금 부과징수를 위해 수용가를 식별하는 열아홉 자리 숫자로 구성된 일렬번호입니다.
767	2_00166.wav	2_00166.mp4	수도요금 수전번호는 계량기를 설치하면서 부여하는 여덟 자리 숫자로 구성된 일렬번호를 뜻합니다.
768	2_00167.wav	2_00167.mp4	수도 요금 고지서의 배제방식은 하수설비의 사용용도에 따라 가정용, 산업용, 일반용, 대중탕용으로 배출방식에 따라 분류식, 합류식을 구분한 것입니다.
769	2_00168.wav	2_00168.mp4	수도 요금 고지서의 구경은 수용가에 설치된 급수설비 배관의 직경을 뜻합니다.
770	2_00169.wav	2_00169.mp4	수도 요금 고지서의 계량기설치비는 수도계량기 파손이나 재설치에 따른 계량기 대금 및 설치비입니다.
771	2_00170.wav	2_00170.mp4	계량기 망실, 손괴, 부정행위등에 따른 수도 요금 고지서의 과태료입니다.
772	2_00171.wav	2_00171.mp4	저주조 인허가 관련해서 유료 수질검사를 받으시면 됩니다.
773	2_00172.wav	2_00172.mp4	저주조 인허가 검사는 지자체 상하수도관리과에 문의하셔서 접수하시면 됩니다.
774	2_00173.wav	2_00173.mp4	시료채수는 검사소 공무원이 직접 채수합니다.
775	2_00174.wav	2_00174.mp4	지하수로 음용수를 쓰시면 이 년 일 회 이상 받으셔야 합니다.
776	2_00175.wav	2_00175.mp4	지하수를 생활용수를 쓰시면 삼 년 일 회 이상 받으셔야 합니다.
777	2_00176.wav	2_00176.mp4	수도요금 청구금액에 비해 계좌잔액이 부족하여도 잔액범위내에서 출금합니다.
778	2_00177.wav	2_00177.mp4	물에서 곰팡내와 흙맛이 느껴지는건 취수원인 한강 원수의 수량부족, 일조량 및 수온상승, 질소나 인 등 영양염류 유입 등의 복합적으로 작용하면서 발생한 냄새일 수도 있습니다.
779	2_00178.wav	2_00178.mp4	서울시는 냄새물질에 대응하기 위해  여섯 개 전체 정수장에 고도정수처리공정을 도입하여 오존과 숯으로 한번 더 걸러 냄새없는 수돗물을 공급하기 위해 노력중입니다.
780	2_00179.wav	2_00179.mp4	긴급상황문자알림서비스는 수도관 긴급 누수 복구 공사나 예정된 공사로 인한 단수 발생시 시민에게 문자 알람 서비스를 제공하는 서비스입니다.
781	2_00180.wav	2_00180.mp4	요금조정심의를 위한 구비 서류는 민원서류, 민원사항조사결과복명서, 계량기 비교유량시험결과, 관리검침결과기록표가 필요하십니다.
782	2_00181.wav	2_00181.mp4	업종변경신고서를 작성하셔서 관할 수도사업소에 제출해주시면 됩니다. 
783	2_00182.wav	2_00182.mp4	네 청계천 탐방객들의 편의를 위해 주변 삼십삼 개 건물 내 화장실을 개방화장실로 운영하고 있습니다.
784	2_00183.wav	2_00183.mp4	청계천 개방화장실을 운영하고 있는 건물을 유지관리하고 있는 시설공단이 있습니다.
785	2_00184.wav	2_00184.mp4	개방화장실 사용인원과 사용량이 통보되어집니다.
786	2_00185.wav	2_00185.mp4	수도요금은 일반용이 가정용보다 좀더 비싼 편입니다.
787	2_00186.wav	2_00186.mp4	주로 저수조 청소는 상반기,하반기로 나눠서 일년에 두 번하는게 좋습니다.
788	2_00187.wav	2_00187.mp4	저수조 청소는 물을 다 빼낸후에 염소로 소독해주시면 됩니다.
789	2_00188.wav	2_00188.mp4	서울시 수도요금은 가정용 상수도 기준으로 일 톤당 삼백육십 원입니다.
790	2_00189.wav	2_00189.mp4	서울의 수도요금은 댐 건설을 통해 원수를 구입하는 비용이 타지역에 비해 저렴합니다.
791	2_00190.wav	2_00190.mp4	바로 누수탐지팀이 확인 후 누수복구팀이 복구를 진행 할 것입니다.
